frame_idx,spatial_center,spatial_R,spatial_G,spatial_B,temporal_auto,motion_corr,motion_mag_mean,entropy,obj_count,mean_area,mean_conf
195,1.0,1.0,1.0,1.0,0.8719120186497271,-0.050008168958896225,2.531065845801095e-08,6.508627955317318,0,0.0,0.0
200,1.0,1.0,1.0,1.0,0.8705486123203072,-0.15679955752455177,2.5935827707712633e-08,6.492784105693186,0,0.0,0.0
205,1.0,1.0,1.0,1.0,0.866684626450843,-0.026992736182116846,2.506114959999195e-08,6.453756936755617,0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.8548700370264675,-0.10480159395468028,2.361124451510932e-08,6.389977326377134,0,0.0,0.0
215,1.0,1.0,1.0,1.0,0.8332730368559726,-0.0517764028959964,2.2038465274931696e-08,6.349506973662687,2,1282950.5,0.3517186641693115
220,1.0,1.0,1.0,1.0,0.7854750616721814,-0.06215187828218703,1.862345833103518e-08,6.28063509239011,1,2127797.75,0.4379325807094574
225,1.0,1.0,1.0,1.0,0.7318062646244134,-0.043521109158778534,1.897956636298659e-08,6.236657858735095,0,0.0,0.0
230,1.0,1.0,1.0,1.0,0.7840078938935536,-0.05873091527715485,1.8849560134981402e-08,6.2877908673458425,0,0.0,0.0
235,1.0,1.0,1.0,1.0,0.8558521672084425,-0.07841844208083937,2.052054171031159e-08,6.2841976133869615,0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.8541287888356195,0.0012420106059619629,2.143275956711932e-08,6.240660769229981,0,0.0,0.0
245,1.0,1.0,1.0,1.0,0.8632659006677382,-0.009896962455777883,2.127314857602869e-08,6.237079328337668,0,0.0,0.0
250,1.0,1.0,1.0,1.0,0.8550084502020443,-0.04088812280135347,2.1397251970256548e-08,6.241578855872957,1,760795.125,0.2512547969818115
255,1.0,1.0,1.0,1.0,0.8469314363781775,-0.04174543877659642,2.0694859159675616e-08,6.2000938687657685,0,0.0,0.0
260,1.0,1.0,1.0,1.0,0.8460493890979484,-0.07373878112541471,2.3604883381267427e-08,6.175476414262645,0,0.0,0.0
265,1.0,1.0,1.0,1.0,0.8380776866332516,0.1286546908947934,2.9003505375158056e-08,6.171020110670181,0,0.0,0.0
270,1.0,1.0,1.0,1.0,0.8173139339421123,0.04984467273972383,2.272139276726648e-08,6.149241102423717,1,2703736.75,0.33954891562461853
275,1.0,1.0,1.0,1.0,0.765804696232791,-0.05834576418080079,1.4592784758349353e-08,6.088476394043584,1,2718654.0,0.6166212558746338
280,1.0,1.0,1.0,1.0,0.7099631492354631,-0.06371495747437475,1.1821958523228204e-08,5.996868712232632,1,2636912.0,0.6201509237289429
285,1.0,1.0,1.0,1.0,0.7625965926038738,-0.026006449336722477,1.2108631430862715e-08,6.03520816652208,1,2311438.5,0.4484672248363495
290,1.0,1.0,1.0,1.0,0.8442043927939961,-0.0901616595427824,1.2042829844460812e-08,6.042177349131727,1,2041524.75,0.2945132553577423
295,1.0,1.0,1.0,1.0,0.8451043417457214,-0.11603569113717153,1.00728305696407e-08,6.007150363193133,2,1774761.75,0.3176160454750061
300,1.0,1.0,1.0,1.0,0.8262864001040915,-0.14310414640947128,8.58009929771697e-09,6.015654544014442,3,1320973.5,0.2893320620059967
305,1.0,1.0,1.0,1.0,0.7753640266385535,-0.1501713363887092,8.541806373330019e-09,6.014988543948932,0,0.0,0.0
310,1.0,1.0,1.0,1.0,0.7404078685015263,-0.20656960951610684,7.8718978002712e-09,5.970544409189664,2,1856157.0,0.3995741605758667
315,1.0,1.0,1.0,1.0,0.6910347842305287,-0.2444247213517583,7.205894103634591e-09,5.84302461955851,2,2274517.75,0.45619457960128784
